# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov  7 13:44:30 2023
#
# User preference: *
#
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_eccen_err1: Eccentricity Upper Unc.
# COLUMN koi_eccen_err2: Eccentricity Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
FALSE POSITIVE,FALSE POSITIVE,2.559236603,3.0440000e-06,-3.0440000e-06,0,,,1.67060,0.05350,-0.05350,37.66,1.160e+01,-3.880e+00,0.0363,,,80.03,,,1296.0,,,7.220000,3.500000,-3.500000,5955.00,160.00,-178.00,0.8830,0.2720,-0.0910,0.9720,0.1190,-0.1310
FALSE POSITIVE,FALSE POSITIVE,281.358770000,6.5750000e-02,-6.5750000e-02,0,,,7.74000,1.60000,-1.60000,4.22,1.480e+00,-2.190e+00,0.9034,,,89.95,,,446.0,,,282.000000,128.000000,-128.000000,6049.00,201.00,-193.00,2.5220,0.8860,-1.3090,1.2410,0.2700,-0.3440
CANDIDATE,CANDIDATE,154.536881000,5.4390000e-03,-5.4390000e-03,0,,,15.44000,4.40000,-4.40000,4.10,1.440e+00,-2.130e+00,0.6059,,,89.95,,,544.0,,,73.500000,36.700000,-36.700000,6049.00,201.00,-193.00,2.5220,0.8860,-1.3090,1.2410,0.2700,-0.3440
FALSE POSITIVE,FALSE POSITIVE,462.123450000,2.1370000e-02,-2.1370000e-02,0,,,8.46000,1.30000,-1.30000,1.90,9.000e-02,-1.400e-01,1.0574,,,89.95,,,169.0,,,415.000000,177.000000,-177.000000,4547.00,152.00,-121.00,0.7470,0.0370,-0.0560,0.7370,0.0490,-0.0510
CANDIDATE,CANDIDATE,87.707513000,1.1190000e-03,-1.1190000e-03,0,,,2.18400,0.37700,-0.37700,1.72,2.200e-01,-1.300e-01,0.3558,,,89.95,,,310.0,,,288.000000,117.000000,-117.000000,4944.00,145.00,-136.00,0.7210,0.0900,-0.0550,0.7860,0.0670,-0.0820
CONFIRMED,CANDIDATE,5.111754700,4.8040000e-05,-4.8040000e-05,0,,,3.28100,0.16900,-0.16900,2.81,8.000e-01,-6.500e-01,0.0593,,,76.53,,,1351.0,,,4.130000,2.100000,-2.100000,6432.00,155.00,-214.00,1.3450,0.3820,-0.3130,1.0600,0.1770,-0.1330
CONFIRMED,CANDIDATE,9.631025800,1.2570000e-04,-1.2570000e-04,0,,,5.25500,0.24100,-0.24100,2.90,8.200e-01,-6.800e-01,0.0905,,,79.56,,,1094.0,,,5.250000,2.600000,-2.600000,6432.00,155.00,-214.00,1.3450,0.3820,-0.3130,1.0600,0.1770,-0.1330
FALSE POSITIVE,FALSE POSITIVE,101.889228000,2.1410000e-03,-2.1410000e-03,0,,,2.71000,1.00000,-1.00000,1.43,9.000e-02,-6.000e-02,0.4398,,,89.95,,,487.0,,,289.741000,0.861000,-0.861000,5802.00,60.00,-60.00,1.5900,0.0900,-0.0700,1.0800,0.1700,-0.1000
CANDIDATE,CANDIDATE,437.515861390,,,,,,4.16000,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE POSITIVE,FALSE POSITIVE,48.502366900,4.9340000e-04,-4.9340000e-04,0,,,1.05300,0.32300,-0.32300,906.03,1.618e+02,-1.618e+02,0.1704,,,85.37,,,192.0,,,390.000000,160.000000,-160.000000,3396.00,50.00,-50.00,0.2800,0.0500,-0.0500,0.2800,0.0500,-0.0500
FALSE POSITIVE,FALSE POSITIVE,524.141390000,2.0040000e-02,-2.0040000e-02,0,,,11.60300,0.86300,-0.86300,1.88,7.500e-01,-1.800e-01,1.2545,,,89.95,,,237.0,,,347.600000,50.200000,-50.200000,6225.00,171.00,-197.00,0.9310,0.3710,-0.0900,0.9580,0.1080,-0.1130
CANDIDATE,CANDIDATE,8.973772210,7.6030000e-05,-7.6030000e-05,0,,,2.13500,0.23800,-0.23800,2.96,4.800e-01,-1.120e+00,0.1005,,,89.57,,,1530.0,,,31.500000,12.200000,-12.200000,6537.00,176.00,-195.00,2.8290,0.4570,-1.0670,1.6770,0.1920,-0.3570
FALSE POSITIVE,FALSE POSITIVE,41.865397230,8.4990000e-05,-8.4990000e-05,0,,,6.66300,0.07890,-0.07890,31.14,7.390e+00,-2.450e+00,0.2253,,,86.57,,,500.0,,,21.500000,10.600000,-10.600000,6063.00,164.00,-182.00,0.7880,0.1870,-0.0620,0.8740,0.0720,-0.0990
FALSE POSITIVE,FALSE POSITIVE,4.553370029,7.6900000e-07,-7.6900000e-07,0,,,3.22090,0.01160,-0.01160,25.84,5.690e+00,-3.770e+00,0.0537,,,83.34,,,1264.0,,,8.201000,0.522000,-0.522000,6306.00,157.00,-189.00,1.1090,0.2440,-0.1620,0.9910,0.1350,-0.1100
FALSE POSITIVE,FALSE POSITIVE,5.262652179,2.1300000e-07,-2.1300000e-07,0,,,2.85554,0.00154,-0.00154,35.99,6.490e+00,-2.990e+00,0.0667,,,84.74,,,1499.0,,,10.483000,0.271000,-0.271000,7049.00,74.00,-95.00,1.5490,0.2790,-0.1290,1.4320,0.1030,-0.0820
FALSE POSITIVE,FALSE POSITIVE,345.982072830,,,,,,2.97000,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE POSITIVE,FALSE POSITIVE,16.621853404,9.2400000e-07,-9.2400000e-07,0,,,3.91517,0.00391,-0.00391,22.32,5.960e+00,-3.200e+00,0.1207,,,89.05,,,719.0,,,35.012000,0.318000,-0.318000,5949.00,177.00,-195.00,0.9070,0.2420,-0.1300,0.8480,0.1050,-0.0700
FALSE POSITIVE,FALSE POSITIVE,19.741616041,8.0600000e-07,-8.0600000e-07,0,,,3.07231,0.00144,-0.00144,82.98,1.781e+01,-1.601e+01,0.1561,,,88.87,,,902.0,,,52.850000,1.800000,-1.800000,6535.00,147.00,-180.00,1.5290,0.3280,-0.2950,1.3010,0.1420,-0.2130
FALSE POSITIVE,FALSE POSITIVE,5.455766383,8.6600000e-07,-8.6600000e-07,0,,,2.89230,0.01130,-0.01130,28.20,3.490e+00,-2.360e+00,0.0549,,,87.18,,,795.0,,,16.160000,2.100000,-2.100000,5067.00,151.00,-151.00,0.6940,0.0860,-0.0580,0.7420,0.0790,-0.0710
FALSE POSITIVE,FALSE POSITIVE,22.446207040,3.0830000e-05,-3.0830000e-05,0,,,7.54910,0.05920,-0.05920,58.20,1.087e+01,-1.864e+01,0.1595,,,80.64,,,894.0,,,7.720000,2.900000,-2.900000,6070.00,165.00,-165.00,1.7770,0.3320,-0.5690,1.0740,0.1900,-0.1730
CANDIDATE,CANDIDATE,205.414150000,1.1820000e-02,-1.1820000e-02,0,,,10.26000,1.40000,-1.40000,1.67,7.400e-01,-1.600e-01,0.6918,,,89.95,,,323.0,,,154.800000,77.100000,-77.100000,6123.00,164.00,-211.00,0.9910,0.4350,-0.0960,1.0400,0.1890,-0.1280
FALSE POSITIVE,FALSE POSITIVE,1.237147407,4.2000000e-08,-4.2000000e-08,0,,,7.06623,0.00226,-0.00226,106.18,1.831e+01,-2.030e+01,0.0233,,,78.83,,,2107.0,,,2.405730,0.003640,-0.003640,6064.00,82.00,-82.00,1.4490,0.2500,-0.2770,1.1070,0.1130,-0.0720
FALSE POSITIVE,FALSE POSITIVE,1.286196710,1.5300000e-05,-1.5300000e-05,0,,,1.11400,0.33800,-0.33800,1.27,3.500e-01,-2.300e-01,0.0212,,,79.07,,,1646.0,,,4.610000,2.300000,-2.300000,5650.00,169.00,-152.00,0.9260,0.2520,-0.1680,0.7700,0.1240,-0.0440
FALSE POSITIVE,FALSE POSITIVE,2.649026189,1.0030000e-06,-1.0030000e-06,0,,,2.46980,0.02320,-0.02320,32.70,9.640e+00,-7.210e+00,0.0345,,,83.16,,,1377.0,,,7.680000,2.300000,-2.300000,5838.00,159.00,-159.00,0.9880,0.2910,-0.2180,0.7810,0.1100,-0.0470
FALSE POSITIVE,FALSE POSITIVE,6.932281325,7.2290000e-06,-7.2290000e-06,0,,,11.03010,0.04290,-0.04290,90.57,2.034e+01,-2.260e+01,0.0906,,,61.70,,,1872.0,,,2.722000,0.233000,-0.233000,8675.00,238.00,-408.00,2.1680,0.4870,-0.5410,2.0570,0.3700,-0.4930
FALSE POSITIVE,FALSE POSITIVE,2.151384476,8.1000000e-08,-8.1000000e-08,0,,,3.34471,0.00272,-0.00272,66.20,1.822e+01,-1.822e+01,0.0314,,,88.13,,,1725.0,,,7.243800,0.090100,-0.090100,6184.00,168.00,-186.00,1.2570,0.3460,-0.3460,0.8910,0.1260,-0.0840
FALSE POSITIVE,FALSE POSITIVE,0.562273947,1.6390000e-06,-1.6390000e-06,0,,,3.15720,0.08700,-0.08700,0.73,6.000e-02,-9.000e-02,0.0121,,,59.73,,,2083.0,,,1.313000,0.542000,-0.542000,5632.00,90.00,-78.00,0.8470,0.0730,-0.1010,0.7360,0.0570,-0.0220
FALSE POSITIVE,FALSE POSITIVE,17.435221800,2.1440000e-04,-2.1440000e-04,0,,,51.66600,0.54500,-0.54500,67.91,1.103e+01,-2.577e+01,0.1434,,,27.90,,,1195.0,,,1.370000,0.542000,-0.542000,6313.00,205.00,-228.00,2.6410,0.4290,-1.0020,1.2910,0.2320,-0.2840
CANDIDATE,CANDIDATE,114.271739020,,,,,,2.19000,,,,,,,,,,,,,,,,,,,,,,,,,,
CANDIDATE,CANDIDATE,26.408055320,,,,,,2.70000,,,,,,,,,,,,,,,,,,,,,,,,,,
CANDIDATE,CANDIDATE,46.079313170,,,,,,1.87000,,,,,,,,,,,,,,,,,,,,,,,,,,
CANDIDATE,CANDIDATE,24.843483700,4.2810000e-04,-4.2810000e-04,0,,,4.80000,0.36700,-0.36700,1.58,2.300e-01,-1.700e-01,0.1639,,,88.82,,,625.0,,,31.100000,13.300000,-13.300000,5670.00,114.00,-114.00,1.0220,0.1480,-0.1080,0.9490,0.0670,-0.0550
CANDIDATE,CANDIDATE,7.701669400,1.4170000e-04,-1.4170000e-04,0,,,10.89800,0.41300,-0.41300,4.44,4.700e-01,-1.600e-01,0.0710,,,89.89,,,1627.0,,,5.491000,0.585000,-0.585000,5174.00,134.00,-93.00,3.6080,0.3810,-0.1270,0.8020,0.1540,-0.0160
FALSE POSITIVE,FALSE POSITIVE,117.634213000,2.5640000e-03,-2.5640000e-03,0,,,3.82000,0.34600,-0.34600,3.78,2.330e+00,-1.370e+00,0.4732,,,89.95,,,513.0,,,204.900000,80.700000,-80.700000,5236.00,134.00,-150.00,2.3320,1.4350,-0.8460,1.0190,0.3060,-0.1510
FALSE POSITIVE,FALSE POSITIVE,21.025447023,7.8200000e-07,-7.8200000e-07,0,,,6.52216,0.00184,-0.00184,135.84,2.535e+01,-5.070e+01,0.1653,,,88.02,,,1123.0,,,28.367000,0.195000,-0.195000,6631.00,180.00,-200.00,2.4380,0.4550,-0.9100,1.3610,0.2120,-0.2590
FALSE POSITIVE,FALSE POSITIVE,0.933753371,8.9690000e-06,-8.9690000e-06,0,,,4.43800,0.22100,-0.22100,1.44,3.800e-01,-4.700e-01,0.0216,,,79.28,,,3137.0,,,1.672000,0.227000,-0.227000,7286.00,228.00,-330.00,2.0560,0.5440,-0.6650,1.5320,0.2240,-0.2980
FALSE POSITIVE,FALSE POSITIVE,1.721535880,1.4760000e-05,-1.4760000e-05,0,,,1.92270,0.09540,-0.09540,12.89,9.200e-01,-1.160e+00,0.0245,,,89.99,,,1045.0,,,8.077000,0.497000,-0.497000,4535.00,159.00,-159.00,0.6680,0.0480,-0.0600,0.6590,0.0750,-0.0540
CANDIDATE,CANDIDATE,4.672503770,3.8370000e-05,-3.8370000e-05,0,,,4.44100,0.17700,-0.17700,1.11,3.700e-01,-1.200e-01,0.0549,,,71.04,,,1149.0,,,2.920000,1.400000,-1.400000,6146.00,170.00,-192.00,0.9870,0.3280,-0.1090,1.0060,0.1540,-0.1150
FALSE POSITIVE,FALSE POSITIVE,2.765621941,9.9600000e-07,-9.9600000e-07,0,,,2.31910,0.01800,-0.01800,34.42,7.030e+00,-3.240e+00,0.0368,,,76.15,,,1134.0,,,5.271000,0.294000,-0.294000,5423.00,177.00,-161.00,0.8280,0.1690,-0.0780,0.8720,0.0900,-0.0900
FALSE POSITIVE,FALSE POSITIVE,3.664964374,9.9900000e-07,-9.9900000e-07,0,,,3.90580,0.01570,-0.01570,30.98,8.780e+00,-4.740e+00,0.0449,,,86.22,,,1184.0,,,8.383000,0.494000,-0.494000,5726.00,177.00,-197.00,0.9870,0.2800,-0.1510,0.8990,0.1250,-0.0830
FALSE POSITIVE,FALSE POSITIVE,6.807284200,1.7350000e-04,-1.7350000e-04,0,,,1.94770,0.07960,-0.07960,31.15,1.365e+01,-1.667e+01,0.0714,,,87.16,,,1156.0,,,18.630000,9.300000,-9.300000,5182.00,200.00,-182.00,1.8240,0.7990,-0.9760,1.0430,0.1810,-0.1810
FALSE POSITIVE,FALSE POSITIVE,2.136577151,1.2930000e-06,-1.2930000e-06,0,,,2.46820,0.03310,-0.03310,43.89,9.690e+00,-6.450e+00,0.0305,,,81.84,,,1311.0,,,7.010000,3.400000,-3.400000,5457.00,164.00,-164.00,0.9050,0.2000,-0.1330,0.8270,0.1190,-0.0640
FALSE POSITIVE,FALSE POSITIVE,2.638432816,3.5600000e-07,-3.5600000e-07,0,,,2.42989,0.00854,-0.00854,49.77,9.970e+00,-1.496e+01,0.0386,,,83.55,,,1933.0,,,7.682800,0.037300,-0.037300,6502.00,155.00,-175.00,1.7530,0.3510,-0.5270,1.0980,0.1740,-0.1570
FALSE POSITIVE,FALSE POSITIVE,11.991000357,5.9860000e-06,-5.9860000e-06,0,,,6.46480,0.01040,-0.01040,78.78,2.280e+01,-1.861e+01,0.0979,,,88.61,,,897.0,,,21.975000,0.118000,-0.118000,5988.00,197.00,-197.00,1.1300,0.3270,-0.2670,0.8690,0.1300,-0.0800
FALSE POSITIVE,FALSE POSITIVE,2.037464140,1.4720000e-05,-1.4720000e-05,0,,,2.89500,0.23600,-0.23600,1.12,3.600e-01,-1.200e-01,0.0317,,,89.91,,,1474.0,,,5.470000,2.700000,-2.700000,6117.00,182.00,-200.00,0.9470,0.3080,-0.0960,1.0250,0.1390,-0.1390
FALSE POSITIVE,FALSE POSITIVE,37.806940720,2.5910000e-06,-2.5910000e-06,0,,,3.84264,0.00293,-0.00293,72.01,2.261e+01,-8.080e+00,0.2308,,,89.26,,,617.0,,,86.193550,0.002950,-0.002950,6387.00,172.00,-211.00,1.1050,0.3470,-0.1240,1.1450,0.1620,-0.1620
CANDIDATE,CANDIDATE,21.971157400,6.0410000e-04,-6.0410000e-04,0,,,5.01200,0.80500,-0.80500,1.32,3.900e-01,-1.700e-01,0.1531,,,89.80,,,649.0,,,33.700000,15.700000,-15.700000,5763.00,182.00,-222.00,0.9970,0.2950,-0.1260,0.9890,0.1250,-0.1140
CANDIDATE,CANDIDATE,144.688915000,5.0600000e-03,-5.0600000e-03,0,,,9.46800,0.62100,-0.62100,3.33,4.800e-01,-8.300e-01,0.5544,,,89.96,,,416.0,,,118.400000,52.200000,-52.200000,5372.00,88.00,-64.00,1.7100,0.2490,-0.4270,1.0840,0.0950,-0.1230
FALSE POSITIVE,FALSE POSITIVE,12.425550550,9.4170000e-05,-9.4170000e-05,0,,,28.49200,0.45500,-0.45500,3.79,1.060e+00,-1.070e+00,0.1070,,,48.17,,,1027.0,,,1.458300,0.076800,-0.076800,6381.00,155.00,-214.00,1.4230,0.4020,-0.4020,1.0550,0.1770,-0.1330
FALSE POSITIVE,FALSE POSITIVE,12.425922470,4.6360000e-05,-4.6360000e-05,0,,,31.50000,0.24900,-0.24900,79.21,1.422e+01,-2.844e+01,0.1329,,,66.44,,,1547.0,,,2.214200,0.049900,-0.049900,4849.00,48.00,-115.00,6.9520,1.2480,-2.4960,2.0250,0.5840,-0.7790
CANDIDATE,CANDIDATE,1.542874340,3.6930000e-06,-3.6930000e-06,0,,,1.11210,0.08350,-0.08350,1.05,8.000e-02,-7.000e-02,0.0212,,,89.93,,,1007.0,,,10.800000,1.800000,-1.800000,4530.00,139.00,-139.00,0.5390,0.0390,-0.0390,0.5370,0.0430,-0.0280
FALSE POSITIVE,FALSE POSITIVE,12.423732700,7.9740000e-04,-7.9740000e-04,0,,,18.15000,1.90000,-1.90000,1.12,8.800e-01,-7.200e-01,0.0982,,,88.81,,,1057.0,,,5.240000,2.200000,-2.200000,5221.00,127.00,-116.00,2.0670,1.6360,-1.3300,0.8190,0.3000,-0.1020
FALSE POSITIVE,FALSE POSITIVE,94.381630000,1.1630000e-02,-1.1630000e-02,0,,,11.87000,2.80000,-2.80000,2.04,1.620e+00,-1.310e+00,0.3796,,,89.38,,,537.0,,,49.600000,24.500000,-24.500000,5221.00,127.00,-116.00,2.0670,1.6360,-1.3300,0.8190,0.3000,-0.1020
CANDIDATE,CANDIDATE,33.320090800,5.4120000e-04,-5.4120000e-04,0,,,6.52650,0.08430,-0.08430,13.00,3.950e+00,-3.550e+00,0.2241,,,89.91,,,750.0,,,41.730000,1.100000,-1.100000,6264.00,177.00,-265.00,1.6510,0.5020,-0.4510,1.3520,0.1890,-0.2300
CONFIRMED,CANDIDATE,7.584424100,2.8540000e-04,-2.8540000e-04,0,,,3.91800,0.12500,-0.12500,5.83,1.780e+00,-1.590e+00,0.0836,,,85.04,,,1228.0,,,9.420000,4.600000,-4.600000,6264.00,177.00,-265.00,1.6510,0.5020,-0.4510,1.3520,0.1890,-0.2300
FALSE POSITIVE,FALSE POSITIVE,210.899577000,5.9920000e-03,-5.9920000e-03,0,,,2.16700,0.42800,-0.42800,4.85,1.830e+00,-4.900e-01,0.6493,,,89.95,,,268.0,,,746.000000,370.000000,-370.000000,5332.00,211.00,-164.00,0.8430,0.3190,-0.0840,0.8210,0.1210,-0.0700
FALSE POSITIVE,FALSE POSITIVE,3.103730697,1.1200000e-07,-1.1200000e-07,0,,,6.93402,0.00173,-0.00173,75.28,2.415e+01,-8.620e+00,0.0436,,,84.24,,,1340.0,,,5.370430,0.007950,-0.007950,6075.00,169.00,-211.00,1.0910,0.3500,-0.1250,1.1490,0.1510,-0.1510
CANDIDATE,CANDIDATE,91.205730370,,,,,,4.17000,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE POSITIVE,FALSE POSITIVE,253.405380000,1.4800000e-02,-1.4800000e-02,0,,,7.43000,1.60000,-1.60000,2.69,1.610e+00,-5.500e-01,0.8926,,,89.95,,,443.0,,,243.000000,104.000000,-104.000000,7304.00,228.00,-341.00,1.6900,1.0080,-0.3450,1.4750,0.3040,-0.3000
FALSE POSITIVE,FALSE POSITIVE,5.110771787,9.4000000e-07,-9.4000000e-07,0,,,2.48392,0.00863,-0.00863,26.98,8.330e+00,-2.780e+00,0.0576,,,86.55,,,1048.0,,,14.600000,2.700000,-2.700000,6029.00,163.00,-181.00,0.8940,0.2760,-0.0920,0.9720,0.1200,-0.1200
CANDIDATE,CANDIDATE,7.073945280,6.3580000e-05,-6.3580000e-05,0,,,2.31900,0.17200,-0.17200,0.84,6.000e-02,-5.000e-02,0.0595,,,89.30,,,647.0,,,22.730000,7.400000,-7.400000,4777.00,167.00,-167.00,0.5610,0.0380,-0.0380,0.5610,0.0470,-0.0240
FALSE POSITIVE,FALSE POSITIVE,1.463773705,7.2100000e-07,-7.2100000e-07,0,,,1.91230,0.02880,-0.02880,21.79,2.050e+00,-1.830e+00,0.0218,,,81.83,,,1329.0,,,5.890000,2.900000,-2.900000,5446.00,162.00,-162.00,0.6680,0.0630,-0.0560,0.6460,0.0600,-0.0240
FALSE POSITIVE,FALSE POSITIVE,4.462553120,3.9050000e-05,-3.9050000e-05,0,,,14.09570,0.07070,-0.07070,52.74,2.974e+01,-1.602e+01,0.0513,,,89.93,,,1795.0,,,2.821200,0.031700,-0.031700,4847.00,147.00,-110.00,3.6190,2.0410,-1.0990,0.9050,0.3150,-0.1470
FALSE POSITIVE,FALSE POSITIVE,79.878049450,,,,,,3.19000,,,,,,,,,,,,,,,,,,,,,,,,,,
CANDIDATE,CANDIDATE,14.516741000,1.5640000e-04,-1.5640000e-04,0,,,2.70600,0.24300,-0.24300,1.45,6.000e-02,-1.100e-01,0.1078,,,87.86,,,606.0,,,22.800000,11.000000,-11.000000,4954.00,79.00,-79.00,0.8280,0.0320,-0.0650,0.7910,0.0500,-0.0290
CANDIDATE,CANDIDATE,20.571810700,2.1750000e-04,-2.1750000e-04,0,,,3.39900,0.27200,-0.27200,1.34,1.400e-01,-1.000e-01,0.1347,,,89.85,,,498.0,,,46.690000,4.200000,-4.200000,4922.00,148.00,-133.00,0.7080,0.0770,-0.0490,0.7950,0.0550,-0.0830
FALSE POSITIVE,FALSE POSITIVE,3.026764871,2.6300000e-07,-2.6300000e-07,0,,,4.32532,0.00322,-0.00322,26.36,7.810e+00,-2.790e+00,0.0419,,,88.27,,,1360.0,,,6.579700,0.074100,-0.074100,6283.00,150.00,-206.00,1.0100,0.2990,-0.1070,1.0670,0.1440,-0.1440
FALSE POSITIVE,FALSE POSITIVE,3.840130917,1.1860000e-06,-1.1860000e-06,0,,,2.89510,0.02330,-0.02330,33.44,9.950e+00,-4.990e+00,0.0477,,,84.92,,,1205.0,,,9.860000,2.700000,-2.700000,5931.00,160.00,-196.00,1.0120,0.3010,-0.1510,0.9810,0.1320,-0.1190
FALSE POSITIVE,FALSE POSITIVE,5.554227226,4.9900000e-07,-4.9900000e-07,0,,,4.77434,0.00376,-0.00376,31.71,6.810e+00,-4.550e+00,0.0560,,,89.16,,,930.0,,,11.874400,0.066200,-0.066200,5433.00,145.00,-145.00,0.8430,0.1810,-0.1210,0.7560,0.1190,-0.0470
FALSE POSITIVE,FALSE POSITIVE,1.570919281,4.7400000e-07,-4.7400000e-07,0,,,3.22320,0.01410,-0.01410,59.12,1.846e+01,-9.920e+00,0.0268,,,73.78,,,1797.0,,,3.877000,0.153000,-0.153000,6192.00,194.00,-237.00,1.1620,0.3630,-0.1950,1.0400,0.1680,-0.1220
FALSE POSITIVE,FALSE POSITIVE,35.089769020,2.4190000e-05,-2.4190000e-05,0,,,3.96230,0.02770,-0.02770,33.10,8.610e+00,-2.860e+00,0.2055,,,87.85,,,501.0,,,33.700000,13.800000,-13.800000,5603.00,152.00,-169.00,0.8460,0.2200,-0.0730,0.9410,0.0850,-0.1040
FALSE POSITIVE,FALSE POSITIVE,5.233450136,2.8600000e-07,-2.8600000e-07,0,,,8.57374,0.00258,-0.00258,70.33,2.095e+01,-7.490e+00,0.0588,,,86.51,,,1050.0,,,7.509100,0.032100,-0.032100,5841.00,164.00,-205.00,0.9770,0.2910,-0.1040,0.9920,0.1280,-0.1170
FALSE POSITIVE,FALSE POSITIVE,3.603701100,1.3930000e-04,-1.3930000e-04,0,,,2.99400,0.11100,-0.11100,66.94,1.995e+01,-2.990e+01,0.0445,,,78.78,,,1464.0,,,6.300000,3.100000,-3.100000,5633.00,203.00,-169.00,1.5470,0.4610,-0.6910,0.9070,0.1220,-0.1020
FALSE POSITIVE,FALSE POSITIVE,3.518356021,2.0800000e-07,-2.0800000e-07,0,,,6.90375,0.00218,-0.00218,64.49,1.858e+01,-7.960e+00,0.0462,,,84.20,,,1266.0,,,5.867200,0.071500,-0.071500,6201.00,175.00,-219.00,0.9890,0.2850,-0.1220,1.0580,0.1290,-0.1440
CANDIDATE,CANDIDATE,11.867172000,9.2870000e-04,-9.2870000e-04,0,,,4.81500,0.25200,-0.25200,4.03,1.230e+00,-1.100e+00,0.1126,,,90.00,,,1058.0,,,19.260000,1.800000,-1.800000,6264.00,177.00,-265.00,1.6510,0.5020,-0.4510,1.3520,0.1890,-0.2300
FALSE POSITIVE,FALSE POSITIVE,2.616094300,2.2030000e-04,-2.2030000e-04,0,,,21.34000,4.00000,-4.00000,0.81,4.600e-01,-1.700e-01,0.0401,,,53.86,,,1744.0,,,1.091000,0.375000,-0.375000,6645.00,170.00,-278.00,1.4200,0.8140,-0.2940,1.2590,0.2770,-0.2240
FALSE POSITIVE,FALSE POSITIVE,2.404386969,5.5000000e-08,-5.5000000e-08,0,,,7.40348,0.00058,-0.00058,79.72,2.246e+01,-1.496e+01,0.0353,,,80.79,,,1670.0,,,3.826900,0.012700,-0.012700,6466.00,145.00,-178.00,1.2100,0.3410,-0.2270,1.0110,0.1460,-0.1060
CANDIDATE,CANDIDATE,142.685885000,7.1640000e-03,-7.1640000e-03,0,,,3.79200,0.78500,-0.78500,2.76,1.170e+00,-2.200e-01,0.5095,,,89.95,,,319.0,,,295.000000,119.000000,-119.000000,5767.00,197.00,-167.00,0.7990,0.3390,-0.0630,0.8660,0.1080,-0.0830
FALSE POSITIVE,FALSE POSITIVE,4.390513938,1.3040000e-06,-1.3040000e-06,0,,,2.94720,0.01570,-0.01570,41.83,1.213e+01,-1.335e+01,0.0533,,,85.14,,,1401.0,,,10.379000,0.789000,-0.789000,6081.00,165.00,-183.00,1.4540,0.4220,-0.4640,1.0460,0.1630,-0.1480
FALSE POSITIVE,FALSE POSITIVE,3.869638220,,,,,,2.29000,,,,,,,,,,,,,,,,,,,,,,,,,,
